ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SourceOfIncomeKey,SourceOfIncome,SourceOfIncomeEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3019,2957,2029,2608,3910,3617,2294,2781,2177,2440
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,263,148,1,340,74,113,19,189,235,1064
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,1667.6,1728.1,2152.9,2114.3,36877.2,13420.8,11098.8,13816.7,17047.5,1665.2
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1283.9,0,4189.7,20572.9,917.5,0,687.3,807.8,1748.1,821.2
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,30753.1,25937.3,66127.2,2012.8,2004.4,1870.2,380.6,839.3,568.3,1190.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1223.8,508.3,72.9,1273.1,2663.4,320.6,1004.4,1220.6,417.1,6702.5
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,55.9,319.9,0,34.4,1431.7,13.7,1.5,18.5,8,1150.5
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2944.9,2686,2696.7,2894,4521.5,2245.5,1736.1,2487.2,1601.2,3571.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,212.4,161.7,0,490.8,353.1,72.7,0,326.2,120.9,3142.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1943,3128,1585,4273,38974,10380,7418,15810,13888,1604
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,966,3925,0,27557,1487,532,392,494,977,331
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,16329,13870,15218,2689,4932,1557,52,893,1608,549
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1774,697,54,1678,1365,1541,594,1600,1457,8395
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,85,0,0,151,294,114,0,27,20,193
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3977,2766,2354,3609,4129,2577,1998,2444,2324,3111
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,430,434,0,978,290,340,30,164,182,1199
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,0,0,0,5890,29215,11958,17821,23719,20346,0
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,6314,0,0,27782,2124,0,0,977,1076,264
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,20541,52667,13119,113,0,0,0,0,0,0
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,460,0,1150,705,1106,974,16,546,256,15166
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,0,0,0,223,136,0,0,187,0,6371
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,9700,3367,5950,3976,4335,2543,3345,3069,1005,8045
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,0,0,0,58,138,0,0,120,0,515
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,0,0,0,3209,40505,15664,16297,22244,20703,712
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,0,0,0,27028,1116,0,177,1337,328,973
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,5557,0,0,200,0,0,0,196,0,129
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1269,0,0,1051,1969,138,171,708,207,10068
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,37,0,0,271,158,20,20,29,13,7253
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,4332,0,0,3901,6373,3078,2967,3819,1865,6150
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,0,0,0,48,113,0,23,54,28,147
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,3630,3424,1117,2810,33417,12529,14555,18212,18778,1791
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,482,6894,195,21227,1580,485,1596,1296,728,6122
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,32884,12267,16002,680,1093,531,0,186,518,266
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,525,0,91,1014,1782,308,174,1365,573,8903
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,324,37,24,218,328,82,31,152,131,2742
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3597,5191,2769,3284,4549,2388,3603,2711,2494,3095
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,73,0,0,727,48,123,0,203,30,194
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,3016,0,0,1883.1,38719.4,11182.7,12505.7,22099.4,19778,1957.2
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,707.6,0,385.1,20278.9,1298.7,175.5,1944,280.4,675.6,207.6
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,19256.4,0,23550.8,799.1,1314,612.9,115.7,580.9,206,611.2
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,941.4,0,369.9,1467.1,2489.2,787,1740.2,1155.3,967.9,10513.6
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,27.4,0,12.3,125.6,560,44.4,9.2,108.6,31.3,1118.5
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3611.6,0,2779.2,3272.5,5283.1,2456.2,2987.1,3186.8,2886.9,4010.5
90,สงขลา               ,Songkhla            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,173.3,0,58.6,146.2,238.6,100.3,107.7,81.8,185.1,39.3
